id,timestamp,symbol,patterns,ml_win_probability,actual_result,pnl
6198,1765125343238,XRPUSDT,"[""doji""]",60.34,,
6199,1765126243238,XRPUSDT,"[""bullish_engulfing""]",81.26,,
6200,1765126843238,XRPUSDT,[],63.26,,
6201,1765127443238,XRPUSDT,[],75.05,,
6202,1765127743238,XRPUSDT,[],60.93,,
6203,1765128643238,XRPUSDT,[],61.33,,
6204,1765129543238,XRPUSDT,"[""shooting_star""]",61.65,,
6205,1765130143238,XRPUSDT,"[""doji""]",58.45,,
6206,1765130443238,XRPUSDT,[],57.37,,
6207,1765130743238,XRPUSDT,"[""bearish_engulfing""]",62.48,,
6208,1765134043238,XRPUSDT,[],58.33,,
6209,1765134343238,XRPUSDT,[],61.33,,
6210,1765134643238,XRPUSDT,[],56.95,,
6211,1765135243238,XRPUSDT,"[""shooting_star""]",60.69,,
6212,1765135543238,XRPUSDT,[],63.53,,
6213,1765135843238,XRPUSDT,"[""shooting_star""]",61.01,,
6214,1765137643238,XRPUSDT,"[""shooting_star""]",60.0,,
6215,1765137943238,XRPUSDT,[],58.25,,
6216,1765140343238,XRPUSDT,"[""doji""]",61.28,,
6217,1765140643238,XRPUSDT,[],69.66,,
6218,1765140943238,XRPUSDT,[],63.33,,
6219,1765141243238,XRPUSDT,[],59.06,,
6220,1765141843238,XRPUSDT,"[""shooting_star""]",65.4,,
6221,1765143943238,XRPUSDT,"[""bearish_engulfing""]",57.99,,
6222,1765144543238,XRPUSDT,"[""shooting_star""]",59.69,,
6223,1765145743238,XRPUSDT,"[""doji""]",63.13,,
6224,1765146643238,XRPUSDT,"[""doji""]",59.48,,
6225,1765148143238,XRPUSDT,[],62.03,,
6226,1765148743238,XRPUSDT,[],56.74,,
6227,1765150843238,XRPUSDT,"[""bearish_engulfing""]",66.93,,
6228,1765152343238,XRPUSDT,[],68.72,,
6229,1765152643238,XRPUSDT,[],72.01,,
6230,1765153243238,XRPUSDT,"[""bullish_engulfing""]",57.7,,
6231,1765154143238,XRPUSDT,[],56.93,,
6232,1765155943238,XRPUSDT,[],60.81,,
6233,1765156243238,XRPUSDT,[],60.41,,
6234,1765156543238,XRPUSDT,[],64.66,,
6235,1765158643238,XRPUSDT,"[""shooting_star""]",59.42,,
6236,1765158943238,XRPUSDT,"[""shooting_star""]",67.58,,
6237,1765160143238,XRPUSDT,"[""shooting_star""]",57.46,,
6238,1765162843238,XRPUSDT,[],65.77,,
6239,1765163443238,XRPUSDT,"[""doji""]",65.3,,
6240,1765164343238,XRPUSDT,"[""bullish_engulfing""]",64.24,,
6241,1765165243238,XRPUSDT,[],61.71,,
6242,1765166443238,XRPUSDT,[],64.59,,
6243,1765167043238,XRPUSDT,[],59.71,,
6244,1765167343238,XRPUSDT,[],69.01,,
6245,1765167643238,XRPUSDT,"[""doji""]",57.57,,
6246,1765168243238,XRPUSDT,[],68.35,,
6247,1765168843238,XRPUSDT,[],69.2,,
6248,1765170643238,XRPUSDT,[],59.51,,
6249,1765171243238,XRPUSDT,[],62.29,,
6250,1765171543238,XRPUSDT,[],58.95,,
6251,1765171843238,XRPUSDT,[],67.84,,
6252,1765172743238,XRPUSDT,[],58.96,,
6253,1765173943238,XRPUSDT,[],62.95,,
6254,1765174243238,XRPUSDT,[],68.48,,
6255,1765174543238,XRPUSDT,[],57.71,,
6256,1765176343238,XRPUSDT,[],67.31,,
6257,1765176643238,XRPUSDT,[],59.86,,
6258,1765177243238,XRPUSDT,"[""doji""]",61.09,,
6259,1765177843238,XRPUSDT,[],66.15,,
6260,1765178443238,XRPUSDT,"[""doji""]",58.62,,
6261,1765178743238,XRPUSDT,"[""shooting_star""]",62.26,,
6262,1765179043238,XRPUSDT,[],58.21,,
6263,1765179343238,XRPUSDT,[],67.17,,
6264,1765180243238,XRPUSDT,[],69.0,,
6265,1765182643238,XRPUSDT,"[""doji""]",62.36,,
6266,1765182943238,XRPUSDT,[],61.43,,
6267,1765183543238,XRPUSDT,[],61.89,,
6268,1765183843238,XRPUSDT,[],68.16,,
6269,1765184143238,XRPUSDT,[],67.56,,
6270,1765185043238,XRPUSDT,[],59.45,,
6271,1765187143238,XRPUSDT,[],66.72,,
6272,1765188343238,XRPUSDT,[],57.27,,
6273,1765189843238,XRPUSDT,[],65.95,,
6274,1765190743238,XRPUSDT,"[""doji""]",56.68,,
6275,1765191643238,XRPUSDT,"[""doji"", ""shooting_star""]",61.49,,
6276,1765191943238,XRPUSDT,"[""shooting_star""]",59.64,,
6277,1765192243238,XRPUSDT,[],62.74,,
6278,1765193743238,XRPUSDT,[],63.45,,
6279,1765195543238,XRPUSDT,[],63.56,,
6280,1765195843238,XRPUSDT,[],61.26,,
6281,1765196443238,XRPUSDT,[],59.98,,
6282,1765198843238,XRPUSDT,[],66.52,,
6283,1765199743238,XRPUSDT,[],62.4,,
6284,1765200043238,XRPUSDT,"[""bullish_engulfing""]",61.88,,
6285,1765200643238,XRPUSDT,"[""doji""]",61.56,,
6286,1765201243238,XRPUSDT,[],69.7,,
6287,1765201543238,XRPUSDT,[],56.58,,
6288,1765201843238,XRPUSDT,"[""doji""]",65.04,,
6289,1765202143238,XRPUSDT,[],60.18,,
6290,1765202443238,XRPUSDT,[],64.72,,
6291,1765203343238,XRPUSDT,[],58.47,,
6292,1765203643238,XRPUSDT,"[""shooting_star""]",56.11,,
6293,1765203943238,XRPUSDT,[],60.67,,
6294,1765204243238,XRPUSDT,"[""doji""]",59.08,,
6295,1765206043238,XRPUSDT,[],66.53,,
6296,1765206943238,XRPUSDT,[],62.52,,
6297,1765207543238,XRPUSDT,[],65.76,,
6298,1765208443238,XRPUSDT,[],66.58,,
6299,1765209343238,XRPUSDT,"[""doji""]",59.17,,
6300,1765209643238,XRPUSDT,[],63.58,,
6301,1765209943238,XRPUSDT,[],60.43,,
6302,1765210843238,XRPUSDT,[],64.54,,
6303,1765211443238,XRPUSDT,[],59.93,,
6304,1765213543238,XRPUSDT,[],58.93,,
6305,1765215043238,XRPUSDT,[],63.2,,
6306,1765216843238,XRPUSDT,[],59.37,,
6307,1765218643238,XRPUSDT,[],62.83,,
6308,1765218943238,XRPUSDT,[],69.12,,
6309,1765219543238,XRPUSDT,[],68.53,,
6310,1765220443238,XRPUSDT,[],56.02,,
6311,1765220743238,XRPUSDT,[],57.81,,
6312,1765221643238,XRPUSDT,"[""doji""]",58.82,,
6313,1765221943238,XRPUSDT,[],66.21,,
6314,1765222243238,XRPUSDT,[],67.65,,
6315,1765223143238,XRPUSDT,"[""shooting_star""]",57.52,,
6316,1765223443238,XRPUSDT,[],59.77,,
6317,1765223743238,XRPUSDT,[],65.18,,
6318,1765224043238,XRPUSDT,[],63.36,,
6319,1765224343238,XRPUSDT,[],65.95,,
6320,1765224643238,XRPUSDT,[],67.54,,
6321,1765226143238,XRPUSDT,"[""doji"", ""shooting_star""]",60.08,,
6322,1765227043238,XRPUSDT,[],69.52,,
6323,1765227343238,XRPUSDT,[],60.55,,
6324,1765227643238,XRPUSDT,"[""bearish_engulfing""]",67.18,,
6325,1765227943238,XRPUSDT,"[""doji""]",57.05,,
6326,1765229143238,XRPUSDT,"[""shooting_star""]",61.53,,
6327,1765229443238,XRPUSDT,[],72.94,,
6328,1765230943238,XRPUSDT,"[""doji""]",58.48,,
6329,1765231243238,XRPUSDT,[],73.92,,
6330,1765231843238,XRPUSDT,[],63.51,,
6331,1765232743238,XRPUSDT,"[""shooting_star""]",59.35,,
6332,1765233343238,XRPUSDT,"[""doji""]",63.69,,
6333,1765234843238,XRPUSDT,[],61.11,,
6334,1765235743238,XRPUSDT,[],61.45,,
6335,1765237543238,XRPUSDT,[],64.45,,
6336,1765238143238,XRPUSDT,[],56.4,,
6337,1765238443238,XRPUSDT,[],58.55,,
6338,1765238743238,XRPUSDT,[],71.75,,
6339,1765239343238,XRPUSDT,[],60.01,,
6340,1765239643238,XRPUSDT,[],60.42,,
6341,1765242343238,XRPUSDT,[],60.16,,
6342,1765242643238,XRPUSDT,[],62.23,,
6343,1765243243238,XRPUSDT,[],61.07,,
6344,1765244143238,XRPUSDT,[],63.45,,
6345,1765244443238,XRPUSDT,[],62.25,,
6346,1765244743238,XRPUSDT,"[""shooting_star""]",59.08,,
6347,1765245043238,XRPUSDT,[],58.7,,
6348,1765245643238,XRPUSDT,[],67.11,,
6349,1765245943238,XRPUSDT,[],61.51,,
6350,1765246243238,XRPUSDT,[],61.8,,
6351,1765247143238,XRPUSDT,"[""doji""]",65.07,,
6352,1765247443238,XRPUSDT,[],57.72,,
6353,1765247743238,XRPUSDT,"[""shooting_star""]",63.5,,
6354,1765248043238,XRPUSDT,[],61.61,,
6355,1765248943238,XRPUSDT,[],58.65,,
6356,1765250443238,XRPUSDT,[],57.48,,
6357,1765250743238,XRPUSDT,[],60.34,,
6358,1765252243238,XRPUSDT,"[""shooting_star""]",64.1,,
6359,1765252843238,XRPUSDT,[],60.66,,
6360,1765253743238,XRPUSDT,"[""shooting_star""]",58.91,,
6361,1765254043238,XRPUSDT,[],59.83,,
6362,1765254643238,XRPUSDT,[],57.48,,
6363,1765258243238,XRPUSDT,[],62.45,,
6364,1765258543238,XRPUSDT,"[""shooting_star""]",61.21,,
6365,1765259143238,XRPUSDT,[],60.99,,
6366,1765260643238,XRPUSDT,"[""shooting_star""]",68.49,,
6367,1765260943238,XRPUSDT,[],60.53,,
6368,1765261543238,XRPUSDT,[],58.24,,
6369,1765261843238,XRPUSDT,[],57.54,,
6370,1765264843238,XRPUSDT,[],68.96,,
6371,1765265143238,XRPUSDT,[],59.54,,
6372,1765266043238,XRPUSDT,[],64.56,,
6373,1765266343238,XRPUSDT,[],61.37,,
6374,1765266643238,XRPUSDT,[],60.08,,
6375,1765267243238,XRPUSDT,[],56.63,,
6376,1765267843238,XRPUSDT,"[""bearish_engulfing""]",58.87,,
6377,1765268743238,XRPUSDT,[],62.74,,
6378,1765270243238,XRPUSDT,[],62.1,,
6379,1765270543238,XRPUSDT,"[""bearish_engulfing""]",73.2,,
6380,1765270843238,XRPUSDT,[],56.87,,
6381,1765272643238,XRPUSDT,"[""doji""]",59.74,,
6382,1765273543238,XRPUSDT,[],63.14,,
6383,1765274443238,XRPUSDT,"[""shooting_star""]",76.37,,
6384,1765275043238,XRPUSDT,[],57.01,,
6385,1765279843238,XRPUSDT,[],61.11,,
6386,1765280143238,XRPUSDT,[],61.49,,
6387,1765280743238,XRPUSDT,[],68.14,,
6388,1765282243238,XRPUSDT,"[""bearish_engulfing""]",65.4,,
6389,1765282543238,XRPUSDT,"[""doji""]",59.64,,
6390,1765284343238,XRPUSDT,[],68.06,,
6391,1765286143238,XRPUSDT,[],58.74,,
6392,1765286443238,XRPUSDT,"[""shooting_star""]",64.03,,
6393,1765287343238,XRPUSDT,[],62.07,,
6394,1765287643238,XRPUSDT,[],68.49,,
6395,1765288543238,XRPUSDT,[],57.07,,
6396,1765288843238,XRPUSDT,[],60.36,,
6397,1765289143238,XRPUSDT,[],62.77,,
6398,1765289443238,XRPUSDT,[],58.64,,
6399,1765289743238,XRPUSDT,[],63.92,,
6400,1765290943238,XRPUSDT,[],62.34,,
6401,1765291543238,XRPUSDT,"[""doji""]",59.31,,
6402,1765292443238,XRPUSDT,"[""doji""]",60.83,,
6403,1765294543238,XRPUSDT,"[""bullish_engulfing""]",56.36,,
6404,1765295443238,XRPUSDT,[],56.41,,
6405,1765296043238,XRPUSDT,[],58.56,,
6406,1765296343238,XRPUSDT,"[""shooting_star""]",66.12,,
6407,1765298143238,XRPUSDT,[],66.06,,
6408,1765298743238,XRPUSDT,[],74.23,,
6409,1765299043238,XRPUSDT,"[""doji""]",68.51,,
6410,1765299643238,XRPUSDT,[],57.43,,
6411,1765299943238,XRPUSDT,[],57.91,,
6412,1765301143238,XRPUSDT,[],60.72,,
6413,1765303243238,XRPUSDT,[],59.85,,
6414,1765303843238,XRPUSDT,[],65.7,,
6415,1765304143238,XRPUSDT,"[""doji""]",62.44,,
6416,1765304443238,XRPUSDT,"[""shooting_star""]",60.73,,
6417,1765305043238,XRPUSDT,"[""shooting_star""]",65.97,,
6418,1765305343238,XRPUSDT,[],64.72,,
6419,1765305643238,XRPUSDT,"[""doji""]",60.11,,
6420,1765306843238,XRPUSDT,"[""bearish_engulfing""]",63.21,,
6421,1765307143238,XRPUSDT,"[""bullish_engulfing""]",56.82,,
6422,1765308043238,XRPUSDT,"[""doji""]",59.58,,
6423,1765310743238,XRPUSDT,"[""doji""]",58.2,,
6424,1765314043238,XRPUSDT,"[""shooting_star""]",57.06,,
6425,1765316143238,XRPUSDT,[],58.15,,
6426,1765317343238,XRPUSDT,[],63.53,,
6427,1765318243238,XRPUSDT,[],57.93,,
6428,1765320343238,XRPUSDT,[],56.53,,
6429,1765324843238,XRPUSDT,[],57.78,,
6430,1765327843238,XRPUSDT,[],62.48,,
6431,1765328743238,XRPUSDT,"[""bearish_engulfing""]",58.15,,
6432,1765329343238,XRPUSDT,[],62.93,,
6433,1765329643238,XRPUSDT,[],62.33,,
6434,1765329943238,XRPUSDT,[],62.49,,
6435,1765330243238,XRPUSDT,[],58.86,,
6436,1765331743238,XRPUSDT,"[""doji""]",59.13,,
6437,1765332043238,XRPUSDT,[],59.48,,
6438,1765332343238,XRPUSDT,"[""doji"", ""shooting_star""]",65.7,,
6439,1765332643238,XRPUSDT,[],57.07,,
6440,1765333543238,XRPUSDT,[],63.03,,
6441,1765334143238,XRPUSDT,[],62.03,,
6442,1765334743238,XRPUSDT,[],56.94,,
6443,1765335343238,XRPUSDT,[],59.6,,
6444,1765335643238,XRPUSDT,[],57.43,,
6445,1765336243238,XRPUSDT,[],67.38,,
6446,1765336543238,XRPUSDT,[],66.09,,
6447,1765336843238,XRPUSDT,[],56.49,,
6448,1765337443238,XRPUSDT,[],63.56,,
6449,1765338643238,XRPUSDT,"[""bearish_engulfing""]",63.11,,
6450,1765339543238,XRPUSDT,[],61.93,,
6451,1765340443238,XRPUSDT,[],64.43,,
6452,1765341043238,XRPUSDT,[],65.98,,
6453,1765341643238,XRPUSDT,[],65.2,,
6454,1765342543238,XRPUSDT,"[""bullish_engulfing""]",63.57,,
6455,1765343143238,XRPUSDT,[],59.1,,
6456,1765343743238,XRPUSDT,[],59.22,,
6457,1765344043238,XRPUSDT,[],67.97,,
6458,1765344343238,XRPUSDT,"[""doji""]",61.8,,
6459,1765345843238,XRPUSDT,[],64.94,,
6460,1765346143238,XRPUSDT,[],58.56,,
6461,1765347043238,XRPUSDT,[],60.34,,
6462,1765347643238,XRPUSDT,[],63.65,,
6463,1765348243238,XRPUSDT,[],63.6,,
6464,1765348543238,XRPUSDT,"[""doji""]",66.2,,
6465,1765348843238,XRPUSDT,[],57.81,,
6466,1765349143238,XRPUSDT,[],67.75,,
6467,1765349443238,XRPUSDT,[],65.48,,
6468,1765349743238,XRPUSDT,"[""shooting_star""]",65.04,,
6469,1765350343238,XRPUSDT,[],65.06,,
6470,1765350643238,XRPUSDT,[],66.47,,
6471,1765350943238,XRPUSDT,"[""doji""]",62.53,,
6472,1765352443238,XRPUSDT,[],59.37,,
6473,1765352743238,XRPUSDT,[],63.91,,
6474,1765353043238,XRPUSDT,[],71.21,,
6475,1765353343238,XRPUSDT,[],68.02,,
6476,1765353643238,XRPUSDT,"[""bearish_engulfing""]",60.49,,
6477,1765353943238,XRPUSDT,[],65.6,,
6478,1765354243238,XRPUSDT,"[""bearish_engulfing""]",57.8,,
6479,1765355143238,XRPUSDT,[],62.32,,
6480,1765355743238,XRPUSDT,[],60.22,,
6481,1765356043238,XRPUSDT,[],65.11,,
6482,1765356643238,XRPUSDT,"[""doji""]",60.04,,
6483,1765357543238,XRPUSDT,"[""shooting_star""]",56.99,,
6484,1765357843238,XRPUSDT,[],63.12,,
6485,1765359943238,XRPUSDT,[],67.35,,
6486,1765360243238,XRPUSDT,[],58.26,,
6487,1765360543238,XRPUSDT,[],63.16,,
6488,1765360843238,XRPUSDT,[],61.85,,
6489,1765361443238,XRPUSDT,"[""shooting_star""]",58.38,,
6490,1765362343238,XRPUSDT,[],74.85,,
6491,1765362643238,XRPUSDT,[],72.09,,
6492,1765363843238,XRPUSDT,[],63.21,,
6493,1765364443238,XRPUSDT,[],60.19,,
6494,1765365043238,XRPUSDT,[],63.42,,
6495,1765366543238,XRPUSDT,[],68.51,,
6496,1765367743238,XRPUSDT,[],65.96,,
6497,1765368043238,XRPUSDT,[],57.95,,
6498,1765368343238,XRPUSDT,[],65.45,,
6499,1765368643238,XRPUSDT,[],59.9,,
6500,1765371043238,XRPUSDT,[],59.09,,
6501,1765371343238,XRPUSDT,[],57.51,,
6502,1765371643238,XRPUSDT,[],59.49,,
6503,1765371943238,XRPUSDT,"[""doji""]",59.19,,
6504,1765372843238,XRPUSDT,[],59.89,,
6505,1765373143238,XRPUSDT,[],66.09,,
6506,1765373443238,XRPUSDT,[],65.4,,
6507,1765374343238,XRPUSDT,[],60.44,,
6508,1765374643238,XRPUSDT,"[""doji""]",61.72,,
6509,1765376143238,XRPUSDT,[],64.48,,
6510,1765376743238,XRPUSDT,[],59.0,,
6511,1765377043238,XRPUSDT,"[""shooting_star""]",58.63,,
6512,1765377343238,XRPUSDT,"[""bearish_engulfing""]",66.69,,
6513,1765377943238,XRPUSDT,[],66.15,,
6514,1765378243238,XRPUSDT,"[""shooting_star""]",63.17,,
6515,1765378543238,XRPUSDT,"[""bearish_engulfing""]",57.5,,
6516,1765378843238,XRPUSDT,[],60.04,,
6517,1765379143238,XRPUSDT,"[""shooting_star""]",65.48,,
6518,1765380343238,XRPUSDT,"[""doji""]",62.44,,
6519,1765380943238,XRPUSDT,"[""shooting_star""]",58.82,,
6520,1765381543238,XRPUSDT,[],61.18,,
6521,1765382743238,XRPUSDT,"[""shooting_star""]",60.35,,
6522,1765383343238,XRPUSDT,[],65.73,,
6523,1765383943238,XRPUSDT,[],65.05,,
6524,1765384243238,XRPUSDT,"[""bearish_engulfing""]",66.0,,
6525,1765385143238,XRPUSDT,"[""bearish_engulfing""]",62.52,,
6526,1765385443238,XRPUSDT,[],63.63,,
6527,1765385743238,XRPUSDT,[],61.12,,
6528,1765387243238,XRPUSDT,[],57.23,,
6529,1765387543238,XRPUSDT,[],62.97,,
6530,1765387843238,XRPUSDT,[],63.02,,
6531,1765388743238,XRPUSDT,[],61.17,,
6532,1765389343238,XRPUSDT,[],56.59,,
6533,1765389643238,XRPUSDT,[],62.59,,
6534,1765389943238,XRPUSDT,"[""doji"", ""shooting_star""]",60.44,,
6535,1765390543238,XRPUSDT,[],61.1,,
6536,1765390843238,XRPUSDT,[],67.41,,
6537,1765391143238,XRPUSDT,"[""doji""]",56.22,,
6538,1765392043238,XRPUSDT,[],58.81,,
6539,1765396843238,XRPUSDT,[],65.51,,
6540,1765399243238,XRPUSDT,"[""shooting_star""]",62.61,,
6541,1765399543238,XRPUSDT,[],66.31,,
6542,1765399843238,XRPUSDT,[],67.34,,
6543,1765400143238,XRPUSDT,[],70.57,,
6544,1765400743238,XRPUSDT,[],56.43,,
6545,1765401343238,XRPUSDT,"[""doji"", ""shooting_star""]",56.54,,
6546,1765403443238,XRPUSDT,"[""doji""]",57.3,,
6547,1765406143238,XRPUSDT,"[""shooting_star""]",66.51,,
6548,1765406443238,XRPUSDT,"[""bullish_engulfing""]",63.75,,
6549,1765407043238,XRPUSDT,[],72.86,,
6550,1765407343238,XRPUSDT,"[""doji""]",59.61,,
6551,1765407643238,XRPUSDT,[],63.81,,
6552,1765407943238,XRPUSDT,"[""doji""]",57.13,,
6553,1765408543238,XRPUSDT,[],60.17,,
6554,1765408843238,XRPUSDT,"[""shooting_star""]",58.48,,
6555,1765409743238,XRPUSDT,"[""doji"", ""shooting_star""]",61.79,,
6556,1765411243238,XRPUSDT,[],57.34,,
6557,1765412143238,XRPUSDT,"[""doji""]",58.5,,
6558,1765412443238,XRPUSDT,"[""doji""]",62.54,,
6559,1765413343238,XRPUSDT,"[""bullish_engulfing""]",66.36,,
6560,1765413643238,XRPUSDT,[],57.19,,
6561,1765414243238,XRPUSDT,"[""shooting_star""]",58.54,,
6562,1765415443238,XRPUSDT,[],58.38,,
6563,1765415743238,XRPUSDT,[],65.59,,
6564,1765416043238,XRPUSDT,[],64.31,,
6565,1765416643238,XRPUSDT,[],62.4,,
6566,1765417543238,XRPUSDT,[],61.26,,
6567,1765417843238,XRPUSDT,[],58.37,,
6568,1765418143238,XRPUSDT,[],63.63,,
6569,1765420843238,XRPUSDT,[],57.88,,
6570,1765421743238,XRPUSDT,"[""doji""]",59.63,,
6571,1765422343238,XRPUSDT,[],56.86,,
6572,1765422643238,XRPUSDT,"[""doji""]",58.44,,
6573,1765424743238,XRPUSDT,[],60.99,,
6574,1765425343238,XRPUSDT,[],60.86,,
6575,1765427443238,XRPUSDT,[],66.6,,
6576,1765427743238,XRPUSDT,"[""bullish_engulfing""]",57.66,,
6577,1765428043238,XRPUSDT,"[""doji""]",59.74,,
6578,1765428643238,XRPUSDT,[],67.44,,
6579,1765428943238,XRPUSDT,[],75.46,,
6580,1765431343238,XRPUSDT,[],57.0,,
6581,1765431643238,XRPUSDT,[],57.76,,
6582,1765433743238,XRPUSDT,[],63.4,,
6583,1765435243238,XRPUSDT,[],60.18,,
6584,1765435843238,XRPUSDT,[],61.73,,
6585,1765437343238,XRPUSDT,[],56.18,,
6586,1765437643238,XRPUSDT,[],60.11,,
6587,1765438243238,XRPUSDT,[],56.41,,
6588,1765438843238,XRPUSDT,"[""doji""]",60.61,,
6589,1765440043238,XRPUSDT,[],62.78,,
6590,1765443943238,XRPUSDT,[],61.77,,
6591,1765444843238,XRPUSDT,[],61.42,,
6592,1765445443238,XRPUSDT,[],58.32,,
6593,1765445743238,XRPUSDT,"[""doji""]",59.45,,
6594,1765446343238,XRPUSDT,[],58.07,,
6595,1765446643238,XRPUSDT,[],61.43,,
6596,1765446943238,XRPUSDT,[],58.65,,
6597,1765449343238,XRPUSDT,[],58.65,,
6598,1765449943238,XRPUSDT,"[""bullish_engulfing""]",65.78,,
6599,1765450243238,XRPUSDT,"[""bullish_engulfing""]",56.82,,
6600,1765451443238,XRPUSDT,[],58.64,,
6601,1765452043238,XRPUSDT,"[""shooting_star""]",58.61,,
6602,1765452343238,XRPUSDT,[],61.24,,
6603,1765454443238,XRPUSDT,[],57.88,,
6604,1765454743238,XRPUSDT,[],57.55,,
6605,1765456543238,XRPUSDT,[],62.16,,
6606,1765457743238,XRPUSDT,"[""shooting_star""]",56.74,,
6607,1765458643238,XRPUSDT,"[""doji""]",56.01,,
6608,1765459243238,XRPUSDT,[],56.06,,
6609,1765459543238,XRPUSDT,[],65.37,,
6610,1765459843238,XRPUSDT,[],71.16,,
6611,1765460143238,XRPUSDT,[],61.69,,
6612,1765462243238,XRPUSDT,[],59.26,,
6613,1765463443238,XRPUSDT,[],60.81,,
6614,1765466743238,XRPUSDT,[],66.93,,
6615,1765467943238,XRPUSDT,[],61.54,,
6616,1765468543238,XRPUSDT,[],56.17,,
6617,1765468843238,XRPUSDT,[],60.94,,
6618,1765469443238,XRPUSDT,"[""doji"", ""shooting_star""]",61.03,,
6619,1765471243238,XRPUSDT,"[""doji""]",59.2,,
6620,1765471843238,XRPUSDT,[],62.96,,
6621,1765472443238,XRPUSDT,"[""shooting_star""]",62.76,,
6622,1765473643238,XRPUSDT,[],61.02,,
6623,1765474543238,XRPUSDT,"[""bearish_engulfing""]",62.58,,
6624,1765476343238,XRPUSDT,[],63.9,,
6625,1765476643238,XRPUSDT,[],60.91,,
6626,1765479043238,XRPUSDT,[],68.57,,
6627,1765480843238,XRPUSDT,[],60.72,,
6628,1765481143238,XRPUSDT,[],59.44,,
6629,1765482643238,XRPUSDT,[],64.38,,
6630,1765483843238,XRPUSDT,"[""doji""]",60.16,,
6631,1765484143238,XRPUSDT,"[""shooting_star""]",62.69,,
6632,1765484443238,XRPUSDT,[],62.32,,
6633,1765485343238,XRPUSDT,[],56.31,,
6634,1765485643238,XRPUSDT,[],62.78,,
6635,1765486243238,XRPUSDT,[],61.01,,
6636,1765486843238,XRPUSDT,[],67.74,,
6637,1765487143238,XRPUSDT,[],74.92,,
6638,1765487743238,XRPUSDT,[],58.44,,
6639,1765488643238,XRPUSDT,[],70.06,,
6640,1765489243238,XRPUSDT,[],66.08,,
6641,1765489843238,XRPUSDT,"[""shooting_star""]",63.06,,
6642,1765490443238,XRPUSDT,"[""bullish_engulfing""]",66.58,,
6643,1765491043238,XRPUSDT,"[""shooting_star""]",62.36,,
6644,1765493443238,XRPUSDT,[],63.7,,
6645,1765494343238,XRPUSDT,[],65.93,,
6646,1765496143238,XRPUSDT,"[""shooting_star""]",65.3,,
6647,1765496443238,XRPUSDT,[],56.77,,
6648,1765497343238,XRPUSDT,[],59.08,,
6649,1765497643238,XRPUSDT,[],63.88,,
6650,1765497943238,XRPUSDT,[],66.89,,
6651,1765498843238,XRPUSDT,[],66.66,,
6652,1765499143238,XRPUSDT,"[""bearish_engulfing""]",62.07,,
6653,1765500943238,XRPUSDT,[],59.16,,
6654,1765501843238,XRPUSDT,[],64.25,,
6655,1765504543238,XRPUSDT,[],61.72,,
6656,1765504843238,XRPUSDT,[],57.63,,
6657,1765505443238,XRPUSDT,[],59.38,,
6658,1765506643238,XRPUSDT,"[""doji""]",64.61,,
6659,1765507243238,XRPUSDT,[],68.17,,
6660,1765507843238,XRPUSDT,[],60.22,,
6661,1765508143238,XRPUSDT,[],60.06,,
6662,1765509943238,XRPUSDT,[],56.06,,
6663,1765510243238,XRPUSDT,[],63.48,,
6664,1765511143238,XRPUSDT,[],67.53,,
6665,1765511743238,XRPUSDT,[],59.3,,
6666,1765512343238,XRPUSDT,[],56.59,,
6667,1765512943238,XRPUSDT,[],58.54,,
6668,1765513543238,XRPUSDT,[],61.25,,
6669,1765515343238,XRPUSDT,[],63.57,,
6670,1765517443238,XRPUSDT,"[""shooting_star""]",56.84,,
6671,1765518343238,XRPUSDT,[],66.58,,
6672,1765519243238,XRPUSDT,"[""shooting_star""]",59.35,,
6673,1765519843238,XRPUSDT,"[""shooting_star""]",61.86,,
6674,1765520143238,XRPUSDT,"[""doji""]",61.12,,
6675,1765520443238,XRPUSDT,[],63.58,,
6676,1765520743238,XRPUSDT,"[""doji""]",80.69,,
6677,1765521643238,XRPUSDT,[],56.06,,
6678,1765522543238,XRPUSDT,[],62.62,,
6679,1765522843238,XRPUSDT,[],70.95,,
6680,1765523443238,XRPUSDT,"[""doji""]",62.05,,
6681,1765523743238,XRPUSDT,[],56.68,,
6682,1765524043238,XRPUSDT,"[""shooting_star""]",56.15,,
6683,1765524643238,XRPUSDT,[],60.44,,
6684,1765524943238,XRPUSDT,[],61.19,,
6685,1765525243238,XRPUSDT,[],61.35,,
6686,1765526443238,XRPUSDT,[],62.86,,
6687,1765526743238,XRPUSDT,"[""doji""]",67.03,,
6688,1765527343238,XRPUSDT,[],58.84,,
6689,1765527643238,XRPUSDT,[],60.42,,
6690,1765528243238,XRPUSDT,[],61.68,,
6691,1765529443238,XRPUSDT,"[""shooting_star""]",59.12,,
6692,1765529743238,XRPUSDT,[],61.38,,
6693,1765530043238,XRPUSDT,[],67.42,,
6694,1765530643238,XRPUSDT,[],59.06,,
6695,1765531543238,XRPUSDT,[],63.93,,
6696,1765532743238,XRPUSDT,"[""doji""]",63.24,,
6697,1765533043238,XRPUSDT,[],63.92,,
6698,1765533643238,XRPUSDT,[],64.68,,
6699,1765535743238,XRPUSDT,[],56.43,,
6700,1765536643238,XRPUSDT,[],65.02,,
6701,1765537243238,XRPUSDT,[],70.31,,
6702,1765537543238,XRPUSDT,[],56.57,,
6703,1765537843238,XRPUSDT,"[""shooting_star""]",64.07,,
6704,1765538443238,XRPUSDT,[],58.3,,
